"","BGF리테일","BNK금융지주","CJ","CJ CGV","CJ대한통운","CJ제일제당","DB손해보험","DB하이텍","DGB금융지주","F&F","GKL","GS","GS건설","GS리테일","HDC현대산업개발","JB금융지주","KB금융","KCC","KT","KT&G","LG","LG디스플레이","LG생활건강","LG생활건강우","LG유플러스","LG이노텍","LG전자","LG화학","LG화학우","LS","LS산전","NAVER","NHN","NH투자증권","NICE","OCI","POSCO","S-Oil","SK","SKC","SK가스","SK네트웍스","SK이노베이션","SK케미칼","SK텔레콤","SK하이닉스","SPC삼립","강원랜드","고려아연","금호석유","금호타이어","기아차","기업은행","넥센타이어","넷마블","녹십자","녹십자홀딩스","농심","다우기술","대덕전자","대림산업","대상","대우건설","대우조선해양","대웅","대웅제약","대한유화","대한항공","더블유게임즈","더존비즈온","동부제철","동서","동아에스티","동원F&B","동원산업","동원시스템즈","두산","두산밥캣","두산인프라코어","두산중공업","락앤락","롯데관광개발","롯데리츠","롯데쇼핑","롯데정밀화학","롯데제과","롯데지주","롯데칠성","롯데케미칼","만도","맥쿼리인프라","메리츠금융지주","메리츠종금증권","메리츠화재","미래에셋대우","부광약품","삼성SDI","삼성물산","삼성바이오로직스","삼성생명","삼성에스디에스","삼성엔지니어링","삼성전기","삼성전자","삼성전자우","삼성중공업","삼성증권","삼성카드","삼성화재","셀트리온","신세계","신세계인터내셔날","신한지주","쌍용양회","아모레G","아모레퍼시픽","아모레퍼시픽우","아시아나항공","아이에스동서","애경산업","에스엘","에스원","엔씨소프트","영원무역","영진약품","영풍","오뚜기","오렌지라이프","오리온","오리온홀딩스","우리금융지주","웅진코웨이","유한양행","이노션","이마트","일진머티리얼즈","제일기획","종근당","지누스","카카오","코리안리","코스맥스","코오롱인더","쿠쿠홀딩스","쿠쿠홈시스","키움증권","태광산업","태영건설","팬오션","포스코인터내셔널","포스코케미칼","하나금융지주","하이트진로","한국가스공사","한국금융지주","한국전력","한국조선해양","한국콜마","한국타이어앤테크놀로지","한국테크놀로지그룹","한국항공우주","한미사이언스","한미약품","한샘","한섬","한솔케미칼","한온시스템","한올바이오파마","한전KPS","한전기술","한진칼","한화","한화생명","한화시스템","한화에어로스페이스","한화케미칼","현대건설","현대그린푸드","현대글로비스","현대로템","현대모비스","현대미포조선","현대백화점","현대상선","현대엘리베이","현대오토에버","현대위아","현대제철","현대중공업지주","현대차","현대차2우B","현대차우","현대해상","현대홈쇼핑","호텔신라","화승엔터프라이즈","효성","후성","휠라코리아","휴켐스"
"BGF리테일",1,0.0110875079307967,0.425394812546367,0.152782648410702,0.367769874140969,0.402881401039357,0.062030663985693,0.108512527381247,-0.0539957263383664,0.193302459647253,0.238024004998366,0.287550598560309,0.326628229910354,0.20326649168125,0.19821555521426,-0.107679042264881,0.0332866602804684,0.327595698859843,-0.0714391406204641,-0.0567675991001954,0.336466182321184,-0.13015081553085,-0.0931505633761844,0.205320909248712,0.0864679894414333,0.0156482403758676,0.482897038241264,0.244141109953958,0.251916381345065,0.266927663394813,0.0923188596253903,0.108143021664505,0.345096288567972,0.0041139355664617,0.150813284553765,0.229673006951373,-0.1040816183202,0.0415154961431264,-0.028932611941726,0.178547056740821,-0.0352593516535333,0.239496673890506,0.0183117683363499,0.266137651251848,0.087475718250745,0.27063007991286,0.396214281107521,0.0463911847582319,0.0700958505349131,0.170374551342315,0.41760670932831,0.0295131390921914,0.140773480539997,0.300180909215398,0.410492092179576,0.266565488010757,0.251435731117304,0.255937383693608,0.0743562017647187,0.0817197358696928,0.295070989075114,0.342136093747674,0.328316371521435,0.141941514816678,0.346243303077203,0.513404324792638,0.0969873135630311,0.324514910351812,0.420921987478367,0.258241908639391,0.260603106222527,0.163315378574224,0.18208452693588,0.181959970401605,0.0916761385993975,0.212594492845336,0.222687004527235,0.064516923752451,0.18633699928708,0.296237789447189,0.302050707196078,0.224289981651889,0.0632292572219606,0.35376109214975,0.116648324762693,0.135586049923705,0.495788831358561,-0.0130618156539131,0.0122625811076329,0.0219599714288994,-0.357634287522366,-0.143975141521578,0.147278053571293,-0.319174088515861,0.313494170536958,0.341982655473593,0.216269687322375,0.600853431998093,0.504501006885108,0.110394907399783,0.36343185452619,-0.0327239840919238,0.145423107822379,0.234268296394725,0.249451946559963,0.152540261134847,0.195202408893733,-0.169874902370725,0.149291361305151,0.368996307468511,0.080259765251888,0.268376216459892,0.0590874917841938,0.192447940249286,0.284475777967415,0.276658073026185,0.2341244187114,-0.170902783337925,0.451128605323172,0.418187560241249,0.203124277331337,0.0617352522272899,0.167728532455373,0.526569833384815,0.390996138652399,0.115670689367158,0.255534932449452,0.0598651697656479,0.199921895503747,0.270621768195937,0.24064814634306,0.280644757157403,0.133630971152724,0.3582670072741,0.0237805637002716,-0.0620375200077498,0.307701753600157,0.527998501729634,0.061246498778696,0.320987597135306,0.216880847626942,0.262367056353983,0.323099807619223,0.153067572853006,-0.057186859053514,0.243105876349536,0.423466222333271,-0.03324909586784,0.321057688682488,0.0674764807215827,0.154228722618253,0.00249865936073295,0.0317023744079653,0.281328417816715,0.349327773029442,0.075429774123439,0.121885362019698,0.282154880138179,0.153058291381573,0.140750880612248,0.247056369963036,0.154371318680348,0.0974486453791262,0.138604934511456,0.056951063991071,0.0404365529596632,-0.220857000062896,0.270516737718006,0.0514603294532633,0.305681568499607,0.146506211388889,0.214643216463057,0.191847928956905,0.279648884934177,0.0741690536150998,0.110850412816411,0.322705346429101,0.0460734144128985,0.12868091421019,0.20347639675635,0.289820441880909,0.214566576411796,-0.053231526547465,0.065068002937275,0.149265917248036,0.282297538316767,0.222888555199644,0.0595883926033912,-0.0662562949609837,0.194787732902474,-0.188089001282274,-0.0722113523232313,0.1066043638253,0.271761436675526,0.332407439115802,0.334062452099382,-0.0644263116242919,-0.0881223304310321,0.500170356991693,-0.0893289970201026
"BNK금융지주",0.0110875079307967,1,0.115737939833402,0.202666843946127,-0.247755277460662,-0.0085492579641188,0.276953879204049,0.104458856590692,0.669536175324591,-0.112594998140995,0.41585952113674,0.404255272383302,0.38438073936113,0.0309285524717491,-0.0834962170666592,0.568391161266078,0.418719250968712,0.392630541924727,0.214436192678027,0.192458752839442,0.0520739160591089,-0.0389244885013334,-0.301298800914712,-0.0742996790533304,0.24987629508094,-0.0312519790425893,0.197842022358089,0.136014917483071,0.309499947388895,0.469930678518763,0.307916921048368,-0.0819643510630606,-0.122162657291204,0.322487904165821,-0.0954348387382492,0.192398320768453,0.40596950139979,0.126792036909623,-0.14142216407669,0.124927074182765,-0.0805778746779876,0.107726105569193,0.189719637472175,-0.00585931401025897,0.11103122870665,0.378341829278351,0.249672895555159,0.438092358962672,0.368037200915772,0.380985041453568,0.0554084301451825,0.250798197739068,0.523037494587093,-0.0806157356213642,0.15556823295513,-0.108467579372761,0.0579455960748139,0.0453639287077512,0.43762895136968,0.251650048179145,0.408811682840032,0.297925256394764,0.117275345372366,0.178850591896872,0.0498766595190927,0.100251361222026,0.24841632592196,0.224029905223093,-0.0266778477133723,0.0667871735657209,0.149972231585725,0.283739729389761,-0.186247297814958,0.369515359982835,-0.237002670254191,0.114322172114507,0.0962027383822217,0.464630336216321,0.419774644624121,-0.0234907143717814,0.0205088406001277,-0.0202875875576539,-0.132091056415476,0.311914728987741,0.183031111134569,-0.228166815841568,0.203252213561043,0.339604520245903,0.20585192969563,0.148484486222255,0.0928330767699166,0.150751078215581,0.139074742143716,0.0169787107560154,0.395351952804106,0.0783518652996656,-0.0637927544206452,0.157137128381636,0.0769284010479822,0.590879218829557,0.360785473769291,0.362923853129283,0.410800090970368,0.27511052219659,0.343072917337614,0.0233384967655813,0.375543033594718,0.517246946631412,0.493505993123527,0.132628751410553,0.01072000150679,-0.13812357425527,0.519125040300688,0.384709868429701,0.0325550960253824,0.146412816241635,0.28560365758358,0.0893167315280535,-0.113576332294892,0.188696225621195,0.10256918022913,0.0599487889513286,0.0430426395087707,0.270271138497523,-0.144408776059031,0.0401120261132687,0.191019347486966,0.476933912546204,0.126839633199071,0.245001607088279,0.398790672431922,0.13190666330619,0.034148028444477,0.072255101001554,0.0487528228796014,0.140151878325945,0.384252603550153,-0.0101365346646822,-0.0105777034108034,-0.274201977119954,0.0789738144263708,-0.0884664356783562,0.2764120109855,0.22439329625765,-0.0474652417527838,0.302339326174493,0.116703318193682,-0.0642584777756409,0.203837056556673,0.474352888360272,0.167431826193197,0.557883224966247,-0.271981415310471,0.441821523771628,0.230916724997015,-0.0591405613423187,0.428149107120974,0.139669382655951,0.302818373926733,0.19942960596227,0.0906205661252335,0.338488422792407,0.272013719601467,0.19059294540938,0.195168364694638,0.0738231471547632,0.0138328348799582,0.250481149106217,0.00475186540501634,0.0501143970400172,0.105820219573057,0.509576793929145,0.363943006124209,0.32120117704761,0.0314623827538835,0.372293653611269,0.196675402772337,-0.122558112108897,0.264513537000684,0.0490211119068218,0.0885885018987895,0.313497810866829,0.203324486485106,-0.14382429427687,-0.0154303650586899,-0.229273578307711,0.0302238768420106,0.313545975692021,0.203258419769196,0.0225767429060971,0.165132339823343,0.265537504928452,0.467287523037577,0.006956182335228,0.0160755868336886,-0.0387570085798104,0.379602945724297,0.0474617114102488,0.317711872168296,0.324665759863059
"CJ",0.425394812546367,0.115737939833402,1,0.164905225980099,0.371686228698836,0.509189060028363,0.0501710748612372,0.125117322014043,0.205313667002385,0.289954685256677,0.302392794787555,0.281486608505375,0.358325182932344,0.0866198793225995,0.151090794305126,0.154223519177234,-0.0510057128433104,0.211091838233707,0.403025629662596,0.133547162012391,0.539543889806705,0.095768692380587,0.160546783925785,0.265358649877588,0.172546802735514,0.249366018708478,0.523426130110336,0.269245781856325,0.039843890522939,0.177600993660254,0.327456958666467,0.144705219474414,-0.0890141424134626,0.356950144417848,0.0317726275684942,0.349876787198496,0.278879106751725,-0.190746474638703,0.0894512635048527,0.282919613361752,0.110440689836825,0.379748872650119,0.201041172762131,0.0362474952534541,0.230339369784403,0.269303124888326,0.222390674911092,0.16445036431792,0.201796205035559,0.33237080785451,0.262397351225998,0.189984899441952,0.201867301639101,0.273621474396393,0.483829788489475,0.370437979693855,0.429087085650876,0.0404123730154929,0.013783298356022,0.467178267926318,0.417889969430297,0.503735138489696,0.329072096838255,0.441481878902011,0.457557660167446,0.397502095937029,0.151455667070297,0.318842879233424,0.292810760630599,0.247866426091179,0.171877612453331,0.330911032698066,0.47905503711709,0.12241254207583,0.119536991637151,0.334349566690229,0.530851195209694,0.255446660967253,0.235295176098146,0.319488171732995,0.398240281093201,0.155561828315857,-0.178354231086773,0.379862641472341,0.497668478425654,0.104339855814029,0.28187023288699,0.225007301173933,0.301608699095268,0.202113261978767,-0.163856767666905,0.11247163493739,0.268500975997451,-0.417956101718458,0.403437980247546,0.310419440736628,0.378484323769606,0.34263878357339,0.0473971913577688,0.288129544664003,0.415120301443245,-0.106311650099517,0.249831046852166,0.369254887591892,0.335198773422254,0.250444932233853,0.348847671038864,-0.0849375795039122,0.174913353139376,0.358501982907177,0.314732544099941,0.429343119090752,0.23235417872171,0.223493253603241,0.227088249691703,0.242157016555998,0.287380546613833,0.161665292458265,0.396104586472855,0.223538378167895,0.0699890976572074,0.511569454467465,0.0511680802271302,0.301069486549116,0.0557322330918246,0.302956029606706,0.171483227389898,0.11282433019545,-0.138259371779139,0.416910023356318,0.200907372418877,0.177242150458539,0.380108392506047,0.470938082869061,0.113227006731472,0.255605728402544,0.505200452425627,0.361274264507237,0.0424572014667398,0.162679994300502,0.246968951678012,0.142353424390148,0.564553418052693,0.355627220123388,0.0781040555197523,0.0795234707105036,0.343191324348693,0.0727617500923577,0.415941840166775,0.11363264571009,0.281863472861165,0.190884353445641,-0.384521419267287,0.161945413783812,0.370871518322348,-0.189047940438797,0.313904513647641,0.367669052932042,0.299918256860853,0.39789587867963,0.278298654799911,0.00894887050109139,-0.0563191831931134,0.19277068600298,0.186086101473942,-0.12660122919934,-0.0245656491576921,0.19248737690203,0.087753419231547,0.210129506168979,0.00957672270474904,0.364770768883261,0.28191417997614,0.360525111164207,0.199185961836137,0.384243624208772,0.513429138972023,0.0896889585669641,0.107545953336309,0.0880279788095142,0.239456753484341,0.356932260338035,0.166732399758444,-0.0403638159254504,0.0683959051596205,0.312224881163189,0.197576068462265,0.459680671116225,0.184021727499023,0.304341016970208,0.0887633574056867,0.102435352949607,-0.101228235922878,0.265516147515152,0.225278848172128,0.265178047217497,0.318871160226381,0.283366932885169,0.1305831174945,0.18640076604405
"CJ CGV",0.152782648410702,0.202666843946127,0.164905225980099,1,0.202269215849319,0.174190661766529,0.0937997589379069,-0.013468314718368,0.163852634666513,0.0013025671085648,0.26284727401436,0.182714153003529,0.311301435826028,-0.202947811382721,-0.289001414370818,0.0496947856424745,0.0366790694321637,0.0512760672378291,0.122508570258069,-0.268438035175469,0.274598650932043,-0.099802915847664,-0.115822352092169,-0.140956763235576,-0.100755055450732,0.090392600219974,0.514912196150085,0.257252435359772,-0.000720112517379876,0.127781398686655,0.337862685443257,0.322787534929343,0.250030508779242,0.134347522449291,0.176605941931984,0.232696421124133,0.130483200372335,0.102045800507272,0.144397743544842,0.123695318940186,0.142071401963167,0.158052663773448,0.149140960683603,0.0690854791062505,0.205241162619093,0.0854756632848901,0.231420653604987,0.203519841433648,0.104650984808106,0.36898139344711,0.376702194126453,0.134304061887467,0.0283461940951716,-0.107713523974197,0.129296655479128,0.358672195086159,0.318091595512872,-0.00790227242575628,0.00562176710957409,-0.0439467642465406,0.308861078252366,0.0773632745133152,0.165455724695868,0.193675364208741,0.280772531117355,0.319121533128449,0.12243969355937,0.21305824745467,0.40662087007099,0.319064601647224,0.267209128808725,-0.0861986757372181,0.190197177048309,0.177804270420411,0.0902579373166841,0.0123483321983884,0.131993996010377,0.149824415233426,0.223606923535231,-0.0830460758952522,0.122485657806035,0.307664536441312,-0.0665504991148478,0.191958208437762,0.0123896718391342,0.327269306855716,0.129388575571859,0.0643609812767142,0.0856854072506731,0.0216042762090559,-0.182222252550976,0.118928202466691,-0.0510174552430808,-0.283013354264917,0.278873972927924,0.0959420874165261,0.331500053539662,0.358437511167517,0.317449744229062,0.258081065235756,0.428489908465634,0.239748309226789,0.170413213234136,0.289754765433341,0.156775822337386,0.188424666672908,0.224993059286207,0.115956092331153,0.184860147155719,0.282476932807388,0.161928091366446,0.191453150711622,0.0321568021999021,-0.0395571075436612,0.225037428096038,0.15946986229559,0.0024157210745303,-0.259689341318368,0.182001729865639,-0.107397362714039,-0.269964672186751,0.328468400629111,0.36121976761182,0.367457558898141,0.155238622412626,0.17223953949219,-0.00127141750920285,0.0270373437240586,0.368728690343174,0.0603371027042353,0.0989478321974995,0.183103187975128,0.160128050864233,0.0850217304178978,0.248718561428997,0.12603231091619,0.0826087386096873,0.0974556998547623,0.137971376772078,0.254774569631343,0.0966644030154177,0.0341104772157217,0.0871888367340188,0.18113804467772,0.224173402929344,0.18850716954482,-0.0770753269171084,-0.335880735823353,0.244147010395016,0.361702259540135,0.376456805676657,0.153516556335612,0.22610224968669,0.340248563641303,0.343704044770912,0.291776909490026,0.179671343478885,0.180782967524541,-0.0504710574830752,0.32756916082357,0.149706730183266,0.0612908281286729,0.265472526081314,0.0617065090271706,0.0535427380283509,0.289336043204543,-0.105863288479051,0.367222649768928,0.212070867423155,0.0593825903338554,0.0916458923155465,0.3095965226765,-0.0669793827447085,0.493306004037703,0.38467327567353,0.126158590582425,0.39809734558428,-0.0642322206955285,0.149661078926796,0.182072443034989,0.397743297328944,0.216422731656557,0.198649730892406,0.238859916171518,0.199679334075582,0.0719677062212426,0.267532210386706,0.185294247751058,-0.117770429946098,0.18884856625548,-0.160519020123612,-0.116066665376857,0.143402806258892,0.0158571814843244,0.315396890424641,0.527505757367893,0.0673304005222445,0.170267455341049,0.0846043215582426,-0.159270628734857
"CJ대한통운",0.367769874140969,-0.247755277460662,0.371686228698836,0.202269215849319,1,0.60189618465042,-0.197599499361531,0.0485370677455408,-0.421016733803953,0.216838021321237,-0.0357186647166895,-0.0706700961546443,0.0431850483037725,-0.146400676873363,0.0162989933583959,-0.279382632282862,0.021853820104326,-0.0318338495902594,-0.142659202268132,-0.24355598842483,0.291291613004685,0.297257144133601,0.203270012269432,0.0349367080314651,-0.126389878556023,0.19793792501566,0.463704548877914,0.461492037200276,0.0368278725898292,0.229434929079345,0.0711994541362119,0.234096723624827,0.148253205853907,-0.15416474741435,0.0550169282594128,0.205372079067103,-0.080300876725441,-0.00875699930550262,0.197455797946789,0.0783576519764616,-0.220837337848986,0.112422862109915,-0.0659209381276651,0.312106205536981,0.141713946305939,0.142690295701751,-0.0415228384148413,-0.131754589050429,-0.136661450663369,0.0567375903722027,0.299114297922792,0.195626913337363,-0.303774274769781,0.310953080421187,-0.0560993253151854,0.42539520704644,0.329047417572537,0.0944329799701641,0.0598426209765036,0.189074943971716,0.0634983943104288,0.25953931683172,0.429530420946021,0.295373119217784,0.275099126814044,0.26439161198543,0.123540835009403,0.206991003003187,0.374241556861712,0.200871176531014,0.136376315954477,-0.173902864367146,0.243067734522373,0.000308111486317025,-0.0450966480228365,0.0502110091183774,0.179284905316771,-0.154733301038893,0.074058248919381,0.152909564351839,-0.0220341187596067,0.082286794479204,0.0850330311407926,0.356889531133009,-0.137577585729016,0.114317717273159,0.178970699140716,-0.0766603917418078,0.162196896049677,-0.141376565315324,-0.291668593839132,0.0176536095906607,-0.162450159402189,-0.349609968671017,0.0446396190392221,-0.203731462320116,0.444452858334992,0.314390694114916,0.248705624244751,-0.0963463121855851,0.192508231637693,0.229744024309838,0.216617115548369,0.214185869166067,0.0203996958174212,0.408889017243083,-0.0675589298960909,-0.286266395731121,0.0284060275628188,0.0843108800983931,0.283247381249003,0.308340676872005,-0.146694083850613,-0.0394074078245446,0.399560581820801,0.36952064681332,0.271800264281568,-0.0110345394891402,0.434498339189565,-0.0971526880819884,0.0219394593657955,-0.00188145674915727,0.168094843987433,0.026325491052528,0.181139027660124,-0.00569142265977198,-0.149031088578509,-0.13292230307914,-0.00126475552576608,0.0304269416053579,-0.236839365644731,-0.0312830152174808,0.218840985154187,0.279505108916824,0.457187070582447,0.284108755934537,-0.0923131032827244,0.0224162106080085,0.182058290371015,0.359928120147085,-0.0729996260966113,0.179284195142202,0.140996824982317,0.128649564710815,-0.14762771596506,-0.0238572431777335,0.0799169705620727,0.0849659747329333,0.366913652685412,-0.290052092509345,0.398811863900533,-0.0562118718514991,0.0809135508228593,-0.0742287453267928,-0.0043287569842657,-0.228970104980381,-0.0224387488864021,0.206506744308331,0.178193290206085,-0.055682467011816,0.236830392628044,-0.23474716121341,-0.321063163931524,0.0283968985391794,0.0658190655895267,0.0847649520332859,-0.129686548633557,0.0893788675028682,-0.00716255236444949,0.153002850819806,-0.0433491728353196,-0.0151900646000928,0.0872937194675427,0.145142167643714,0.102693576767175,0.0989128776205289,0.421545872709553,0.0381736499206373,0.125465579365817,0.28803157418203,0.249621805746018,0.203343149694679,0.217077316027654,0.318036252367718,0.244541536165399,0.177423289471223,0.0947415907851726,0.174321867051076,-0.294958400850497,0.202774442878334,-0.541295672120741,-0.330871763056602,-0.209817022699931,-0.00733714242557447,0.430975589262173,0.0712340610388303,-0.354591066442877,0.093089783316738,0.205511055009497,-0.270261405589365
"CJ제일제당",0.402881401039357,-0.0085492579641188,0.509189060028363,0.174190661766529,0.60189618465042,1,0.138926181696445,0.117806688194528,-0.0518979063134787,0.268824225672684,0.0165185828465001,0.163753397037239,0.360591755277157,-0.302152691060783,0.239668312198095,-0.116829106747197,-0.100130957281961,0.27529656317575,0.0068865431438045,-0.137282233005327,0.237012340336822,0.0110904070657684,-0.110245307376712,0.155570203025081,-0.155462080131221,0.0627471502457087,0.599222091643316,0.197574112181412,0.133774170899183,0.16276557488716,0.00718088699537805,-0.254498498486436,0.224683798077314,-0.0718357974473028,0.188471420505007,0.0329473009999376,0.0192040948034164,0.0774646558578816,-0.102216671008733,0.35779276509561,-0.0475910400534478,0.12618676221285,-0.084523529142278,0.319682593713496,0.0751489043977659,0.200013848844763,0.0540744089806259,0.114613941577054,-0.0347973720441749,0.180096802399354,0.120737946236812,0.0858461949692798,-0.00374487074525988,0.167810354325715,0.171525730472099,0.118959176875174,0.385498515558317,0.206781459722407,0.02607662560601,0.188865245541964,0.221925838286747,0.309988619942857,0.420469360990023,0.37111505333423,0.203666673934606,0.246324992571731,0.0793488765210087,0.390596448416937,0.467566000839515,0.197374745311612,0.183868372043759,-0.00982385776529784,0.0931167527012322,0.152409842624664,-0.134453852323784,0.00463755035590699,0.323833495288391,-0.0187688957597096,0.127695040459809,0.0266459581066715,0.206514906721951,0.167016889478213,0.0107425104417014,0.239037296576973,0.053120759426431,0.233016048162954,0.0842712930859045,0.0199591954208056,-0.0196898279702415,0.117757373240776,-0.0891248335523478,0.0636841593947237,0.0170149986442822,-0.200721648795012,0.0481607319606838,-0.138444667710387,0.442574629798333,0.129301089569177,0.344953322019634,0.039601025200907,0.321804255603272,0.16667799373799,0.217979029659702,0.305385515695521,0.21248619294263,0.183082550281393,-0.0336550527818242,-0.249844463339337,0.26534129961152,0.178826278989681,0.246758264364927,0.286067999585358,-0.172081590366138,0.00783593032794428,0.310020162334232,0.322905361726406,0.33488426797861,0.196542742594139,0.381294645757844,0.22571893734638,0.0917341488711117,-0.0240345230434295,0.0387999353108645,0.329844852065,0.178608470224437,0.187273735663578,-0.00392461729455012,-0.0502509359677935,0.116366574595838,0.16795676631571,-0.0212555991137313,-0.227455833493934,0.170866130002349,0.335713675150181,0.0523259012414306,0.31422695524691,0.219047105417724,0.359372927822667,-0.0524895694080692,0.0831618109941762,-0.0226049227304866,0.420296419110496,0.331860689462568,0.179902769589072,-0.0590503119271746,0.209898463825709,0.229215341673322,-0.0855686379375927,0.290984818891014,-0.191577897828728,0.536813434660663,-0.0457308472282816,-0.141315294374028,0.00884148559770637,0.168987094790535,-0.518435964381857,0.152775591344212,0.270817437667212,0.111018503224359,0.0990816623213484,0.0770840355609439,-0.218664789490288,-0.394777612621776,-0.00208445431691567,0.376108727977749,0.125670769684136,-0.224146252272176,0.33296406593678,-0.103310974872852,0.177772503609644,0.15940936486201,0.126942781443285,0.301804164157964,0.142259293956705,0.293528214709252,0.0691370845286313,0.464247165814269,-0.0300183117160076,0.0970805198067928,-0.0289481832299295,0.240026244928251,0.284411525016179,0.0335056988070239,0.161039611660516,-0.0558522900359908,0.33980235033683,0.226033929612253,0.270375096178857,-0.298059558971007,0.140672560536344,-0.516644423712031,-0.372691034718903,-0.0251648967126252,0.0472374606808283,0.418896528434228,-0.033411904936461,-0.0967023832624867,0.000579204122726578,0.219888455922632,-0.245893078530789
"DB손해보험",0.062030663985693,0.276953879204049,0.0501710748612372,0.0937997589379069,-0.197599499361531,0.138926181696445,1,0.109725002755334,0.468757884460968,-0.0719794812141664,0.119757065120595,0.49223366474662,0.373729144069629,0.11069635513032,0.340812525610563,0.340218810416648,0.210201348201694,0.327322317286911,0.061837631139305,0.378279278356073,0.255148246109131,-0.050928953575162,0.150406730381206,0.540413105117975,0.157435632858954,-0.0669152362052891,0.303791615112686,-0.190399682696131,0.312388267290353,0.167525341476085,0.331240335033034,-0.241448710348208,0.236125293467174,0.303928279359688,0.143783404469345,0.221833627402295,0.400676608179033,0.34972425892891,-0.180031980314115,-0.0235326114532213,0.311589349322914,-0.115827510215698,0.223202789465759,0.359612019072338,0.0538809136422875,0.344049843283618,0.29144865005564,0.446324828031599,0.20242849927268,0.349977494237858,-0.103933538365609,0.326524758556115,0.57281784509978,-0.245176182010661,0.126734484588492,-0.0733651585565005,0.185060088255229,0.254855299859125,0.0281021837853483,-0.0281296768376026,0.210568899949727,0.149477691196521,0.358091127366802,-0.162827588391547,-0.206449217149733,0.168194191521316,0.367210990471089,0.226954727972224,-0.0239135724270006,0.0454431753026423,0.0483975217519103,0.332833262677335,0.0387815177185245,0.280875022510135,-0.0659378434683556,0.196898978200881,-0.039286591493012,0.233240847476477,0.284746058814311,0.203852503731416,0.0585919233239167,0.0360152607089736,-0.0652616845000172,0.175185011948135,-0.149797821704997,0.215881247060664,0.176614603482518,0.0573910558579605,0.0814549231929856,0.153376581613008,0.246131529223036,0.0888248101336903,0.0433463835917694,0.560271629441575,0.211818151437441,0.323739981210947,-0.1351332275719,0.0246976978298928,-0.0397831446288258,0.292734873801516,0.289599081479844,0.129903448685427,0.0442036265310277,0.409907502943942,0.508359179382369,-0.063115464271802,0.28989238666587,0.484157516764204,0.717053624633536,0.298771581995829,0.262053777977609,-0.185813365074853,0.339108497067522,0.020284026114602,0.123893004855186,0.264390398318456,0.269225752169726,-0.159576518255523,-0.0608823260827317,0.0370876993216348,0.105101159564581,0.270762982948892,-0.100031719303568,0.279387112858849,0.227403419416962,0.448680543459551,0.296966101778826,0.385265133809865,-0.0253416871420695,-0.0630180663728347,0.529961580437803,0.125234049995967,0.327573235771904,0.0154221692292496,-0.219987785814916,-0.0504771010361815,0.225363016559906,0.00592293529000317,0.108377128762511,-0.0957518206020939,0.0618751516041354,0.093446272877005,0.281167948828668,0.0632036352842121,0.262749688305931,0.217402007182492,-0.223414958363769,-0.308562598892559,-0.112813912046602,0.272846486529463,0.211421164517273,0.413611270178918,-0.199912127887504,0.278422173778824,0.319946372042573,-0.320000042850143,0.0717458525276169,-0.000398188430211516,0.166420990395976,0.21852238055947,-0.097710565071505,0.207886143180888,0.199844141947837,0.0102833191328695,0.193582407082057,0.220189937738368,-0.0644277150384401,0.0808249278697225,0.350546493390359,0.241293536704428,0.0305286136358098,0.320999355278446,0.3573215954888,0.0816414394809133,0.124263513487371,0.112854691527409,0.343619056741706,-0.135175044114976,0.287194996906466,0.105196757830184,0.469357808879708,0.311120914147936,0.185549200546318,-0.210196609491998,0.078258827845842,0.292336977120723,0.212775416873903,0.347084744797389,0.154976172589082,0.38460280232394,0.145461381166564,0.374648017216617,0.805288835276259,-0.125373873961018,-0.0775688052924145,0.117226162587823,0.125416743731171,0.0867137081091234,0.0838552900350044,0.132716672664297
