"","cat1","cat2","val"
"1","BGF리테일","CJ",0.425394812546367
"2","BGF리테일","CJ제일제당",0.402881401039357
"3","BGF리테일","LG전자",0.482897038241264
"4","BGF리테일","금호타이어",0.41760670932831
"5","BGF리테일","넷마블",0.410492092179576
"6","BGF리테일","대웅제약",0.513404324792638
"7","BGF리테일","더블유게임즈",0.420921987478367
"8","BGF리테일","롯데지주",0.495788831358561
"9","BGF리테일","삼성바이오로직스",0.504501006885108
"10","BGF리테일","아이에스동서",0.451128605323172
"11","BGF리테일","애경산업",0.418187560241249
"12","BGF리테일","영원무역",0.526569833384815
"13","BGF리테일","종근당",0.527998501729634
"14","BGF리테일","태광산업",0.423466222333271
"15","BGF리테일","휠라코리아",0.500170356991693
"16","BNK금융지주","GKL",0.41585952113674
"17","BNK금융지주","GS",0.404255272383302
"18","BNK금융지주","JB금융지주",0.568391161266078
"19","BNK금융지주","KB금융",0.418719250968712
"20","BNK금융지주","LS",0.469930678518763
"21","BNK금융지주","POSCO",0.40596950139979
"22","BNK금융지주","강원랜드",0.438092358962672
"23","BNK금융지주","기업은행",0.523037494587093
"24","BNK금융지주","다우기술",0.43762895136968
"25","BNK금융지주","대림산업",0.408811682840032
"26","BNK금융지주","두산밥캣",0.464630336216321
"27","BNK금융지주","두산인프라코어",0.419774644624121
"28","BNK금융지주","삼성생명",0.590879218829557
"29","BNK금융지주","삼성전기",0.410800090970368
"30","BNK금융지주","삼성카드",0.517246946631412
"31","BNK금융지주","삼성화재",0.493505993123527
"32","BNK금융지주","신한지주",0.519125040300688
"33","BNK금융지주","오렌지라이프",0.476933912546204
"34","BNK금융지주","포스코인터내셔널",0.474352888360272
"35","BNK금융지주","하나금융지주",0.557883224966247
"36","BNK금융지주","한국가스공사",0.441821523771628
"37","BNK금융지주","한국조선해양",0.428149107120974
"38","BNK금융지주","한화",0.509576793929145
"39","BNK금융지주","현대해상",0.467287523037577
"40","CJ","BGF리테일",0.425394812546367
"41","CJ","CJ제일제당",0.509189060028363
"42","CJ","KT",0.403025629662596
"43","CJ","LG",0.539543889806705
"44","CJ","LG전자",0.523426130110336
"45","CJ","넷마블",0.483829788489475
"46","CJ","녹십자홀딩스",0.429087085650876
"47","CJ","대덕전자",0.467178267926318
"48","CJ","대림산업",0.417889969430297
"49","CJ","대상",0.503735138489696
"50","CJ","대우조선해양",0.441481878902011
"51","CJ","대웅",0.457557660167446
"52","CJ","동아에스티",0.47905503711709
"53","CJ","두산",0.530851195209694
"54","CJ","롯데정밀화학",0.497668478425654
"55","CJ","미래에셋대우",0.403437980247546
"56","CJ","삼성에스디에스",0.415120301443245
"57","CJ","신세계인터내셔날",0.429343119090752
"58","CJ","에스원",0.511569454467465
"59","CJ","오리온홀딩스",0.416910023356318
"60","CJ","이노션",0.470938082869061
"61","CJ","제일기획",0.505200452425627
"62","CJ","코오롱인더",0.564553418052693
"63","CJ","팬오션",0.415941840166775
"64","CJ","현대건설",0.513429138972023
"65","CJ","현대제철",0.459680671116225
"66","CJ CGV","LG전자",0.514912196150085
"67","CJ CGV","더블유게임즈",0.40662087007099
"68","CJ CGV","삼성에스디에스",0.428489908465634
"69","CJ CGV","한화시스템",0.493306004037703
"70","CJ CGV","화승엔터프라이즈",0.527505757367893
"71","CJ대한통운","LG전자",0.463704548877914
"72","CJ대한통운","LG화학",0.461492037200276
"73","CJ대한통운","녹십자",0.42539520704644
"74","CJ대한통운","대우건설",0.429530420946021
"75","CJ대한통운","삼성SDI",0.444452858334992
"76","CJ대한통운","삼성중공업",0.408889017243083
"77","CJ대한통운","아이에스동서",0.434498339189565
"78","CJ대한통운","이마트",0.457187070582447
"79","CJ대한통운","현대건설",0.421545872709553
"80","CJ대한통운","호텔신라",0.430975589262173
"81","CJ제일제당","BGF리테일",0.402881401039357
"82","CJ제일제당","CJ",0.509189060028363
"83","CJ제일제당","LG전자",0.599222091643316
"84","CJ제일제당","대우건설",0.420469360990023
"85","CJ제일제당","더블유게임즈",0.467566000839515
"86","CJ제일제당","삼성SDI",0.442574629798333
"87","CJ제일제당","코스맥스",0.420296419110496
"88","CJ제일제당","포스코케미칼",0.536813434660663
"89","CJ제일제당","현대건설",0.464247165814269
"90","CJ제일제당","호텔신라",0.418896528434228
"91","DB손해보험","DGB금융지주",0.468757884460968
"92","DB손해보험","GS",0.49223366474662
"93","DB손해보험","LG생활건강우",0.540413105117975
"94","DB손해보험","POSCO",0.400676608179033
"95","DB손해보험","강원랜드",0.446324828031599
"96","DB손해보험","기업은행",0.57281784509978
"97","DB손해보험","메리츠화재",0.560271629441575
"98","DB손해보험","삼성전자",0.409907502943942
"99","DB손해보험","삼성전자우",0.508359179382369
"100","DB손해보험","삼성카드",0.484157516764204
"101","DB손해보험","영풍",0.448680543459551
"102","DB손해보험","우리금융지주",0.529961580437803
"103","DB손해보험","하나금융지주",0.413611270178918
"104","DB손해보험","현대모비스",0.469357808879708
"105","DB하이텍","OCI",0.426904391380875
"106","DB하이텍","후성",0.42445892524633
"107","DGB금융지주","DB손해보험",0.468757884460968
"108","DGB금융지주","GS",0.488396234820796
"109","DGB금융지주","GS건설",0.571284375814696
"110","DGB금융지주","KB금융",0.455684868260211
"111","DGB금융지주","KT",0.464181288827792
"112","DGB금융지주","KT&G",0.561661258790814
"113","DGB금융지주","POSCO",0.580403250012496
"114","DGB금융지주","SK텔레콤",0.412026114140388
"115","DGB금융지주","SK하이닉스",0.43161192165113
"116","DGB금융지주","강원랜드",0.486107442142243
"117","DGB금융지주","금호석유",0.469104954734184
"118","DGB금융지주","다우기술",0.424598217724411
"119","DGB금융지주","대림산업",0.598643994046033
"120","DGB금융지주","동서",0.555009022079294
"121","DGB금융지주","두산밥캣",0.473352248653709
"122","DGB금융지주","두산인프라코어",0.405396670235948
"123","DGB금융지주","롯데정밀화학",0.430275029380833
"124","DGB금융지주","롯데칠성",0.535390210794875
"125","DGB금융지주","미래에셋대우",0.547651239002369
"126","DGB금융지주","삼성생명",0.550932960062994
"127","DGB금융지주","삼성전자우",0.506649740083265
"128","DGB금융지주","삼성증권",0.598095325276632
"129","DGB금융지주","삼성카드",0.577654641462733
"130","DGB금융지주","삼성화재",0.568378772657016
