"","cat1","cat2","val"
"82","POSCO","하나금융지주",0.610532861256901
"83","POSCO","한화",0.714234206437556
"84","POSCO","현대제철",0.787439752671205
"85","SK텔레콤","KT&G",0.64649838264318
"86","SK하이닉스","DB하이텍",0.630778611622888
"87","SK하이닉스","POSCO",0.632406584116342
"88","SK하이닉스","삼성전자우",0.789546327653924
"89","SK하이닉스","한화",0.621192926793061
"90","SPC삼립","GKL",0.612071171116618
"91","SPC삼립","대웅제약",0.674551901593715
"92","SPC삼립","부광약품",0.756995825909955
"93","강원랜드","GS",0.622378026413902
"94","강원랜드","LG화학우",0.660191426127176
"95","강원랜드","기업은행",0.65857036375409
"96","강원랜드","삼성생명",0.65295658496813
"97","강원랜드","쌍용양회",0.659210599118695
"98","강원랜드","한국가스공사",0.633781073439981
"99","강원랜드","한화",0.721356764253779
"100","강원랜드","한화생명",0.637300553014227
"101","강원랜드","현대제철",0.613594793178041
"102","고려아연","삼성증권",0.622155969241409
"103","금호석유","OCI",0.613045133832557
"104","금호석유","삼성전자우",0.618014052407835
"105","금호석유","한화",0.622844512451545
"106","금호석유","현대제철",0.754419258357883
"107","금호석유","후성",0.614568947809315
"108","기업은행","DGB금융지주",0.772799093218772
"109","기업은행","GS",0.705724665206197
"110","기업은행","GS건설",0.682587265265982
"111","기업은행","JB금융지주",0.780006679780466
"112","기업은행","KT&G",0.680660790504501
"113","기업은행","강원랜드",0.65857036375409
"114","기업은행","동서",0.711025611492281
"115","기업은행","삼성생명",0.673313613401448
"116","기업은행","삼성화재",0.669615534606421
"117","기업은행","신한지주",0.739416455475145
"118","기업은행","쌍용양회",0.618155384673379
"119","기업은행","오렌지라이프",0.782227558374817
"120","기업은행","하나금융지주",0.749268413328663
"121","기업은행","한국가스공사",0.607152825711536
"122","기업은행","현대차우",0.694055815783949
"123","기업은행","현대해상",0.69610159774904
"124","넷마블","대웅제약",0.615291225598716
"125","녹십자","쿠쿠홀딩스",0.635694657954594
"126","대림산업","GS건설",0.736229314322786
"127","대림산업","두산인프라코어",0.648580646030755
"128","대림산업","우리금융지주",0.638334201122116
"129","대상","코오롱인더",0.645489079229933
"130","대상","한화케미칼",0.658673300391112
"131","대우건설","두산인프라코어",0.634875662602799
"132","대우건설","현대건설",0.729242926033482
"133","대우조선해양","대웅",0.620783783120561
"134","대우조선해양","팬오션",0.60466809774992
"135","대웅","대우조선해양",0.620783783120561
"136","대웅","더블유게임즈",0.644780762465834
"137","대웅","삼성중공업",0.615121104755889
"138","대웅제약","SPC삼립",0.674551901593715
"139","대웅제약","넷마블",0.615291225598716
"140","대웅제약","부광약품",0.664701927095975
"141","대웅제약","삼성바이오로직스",0.605856963956905
"142","대웅제약","아이에스동서",0.600183540436146
"143","대한유화","롯데케미칼",0.623997628080639
"144","대한유화","현대로템",0.653905224198272
"145","대한유화","현대엘리베이",0.604695611410916
"146","더블유게임즈","대웅",0.644780762465834
"147","더블유게임즈","한국콜마",0.642840822098826
"148","더블유게임즈","호텔신라",0.624546986978002
"149","동서","KT&G",0.635644567561193
"150","동서","기업은행",0.711025611492281
"151","동서","현대중공업지주",0.651455072758912
"152","동서","효성",0.694037590594961
"153","동서","휴켐스",0.731155744772567
"154","동원시스템즈","삼성전자우",0.672823978176162
"155","동원시스템즈","일진머티리얼즈",0.625415882041287
"156","동원시스템즈","후성",0.624535484729147
"157","두산밥캣","JB금융지주",0.622072251871607
"158","두산밥캣","두산인프라코어",0.609301586766567
"159","두산인프라코어","OCI",0.7278256913186
"160","두산인프라코어","대림산업",0.648580646030755
"161","두산인프라코어","대우건설",0.634875662602799
"162","두산인프라코어","두산밥캣",0.609301586766567
"163","두산인프라코어","현대제철",0.673306864618158
"164","롯데쇼핑","GKL",0.620536119296809
"165","롯데쇼핑","삼성생명",0.627401415907117
"166","롯데쇼핑","아모레G",0.604446502581487
"167","롯데정밀화학","KT",0.623735889285817
"168","롯데정밀화학","롯데칠성",0.624254464815084
"169","롯데정밀화학","쌍용양회",0.6047958069433
"170","롯데지주","OCI",0.624825575125934
"171","롯데칠성","롯데정밀화학",0.624254464815084
"172","롯데칠성","효성",0.632691458651274
"173","롯데케미칼","OCI",0.647759401641829
"174","롯데케미칼","대한유화",0.623997628080639
"175","롯데케미칼","한화케미칼",0.658140086027421
"176","롯데케미칼","현대제철",0.735831061438618
"177","메리츠금융지주","메리츠종금증권",0.644377023487013
"178","메리츠종금증권","NH투자증권",0.604840671824977
"179","메리츠종금증권","메리츠금융지주",0.644377023487013
"180","메리츠종금증권","현대홈쇼핑",0.68136562150776
"181","미래에셋대우","JB금융지주",0.605209529906603
"182","미래에셋대우","NH투자증권",0.752757126407428
"183","미래에셋대우","신한지주",0.624729496267133
"184","미래에셋대우","오렌지라이프",0.664557998542963
"185","미래에셋대우","우리금융지주",0.632206689569658
"186","미래에셋대우","하나금융지주",0.611416745747945
"187","미래에셋대우","한국가스공사",0.616285009585031
"188","미래에셋대우","한국금융지주",0.666856138597021
"189","부광약품","SPC삼립",0.756995825909955
"190","부광약품","대웅제약",0.664701927095975
"191","삼성SDI","LG화학",0.658513639006766
"192","삼성SDI","일진머티리얼즈",0.688575811497644
"193","삼성물산","BGF리테일",0.600853431998093
"194","삼성바이오로직스","대웅제약",0.605856963956905
"195","삼성바이오로직스","종근당",0.613809054623347
"196","삼성바이오로직스","한진칼",0.622048313019923
"197","삼성생명","GKL",0.654471609746868
"198","삼성생명","GS",0.668789706434898
"199","삼성생명","LS",0.606846983491819
"200","삼성생명","강원랜드",0.65295658496813
"201","삼성생명","기업은행",0.673313613401448
"202","삼성생명","롯데쇼핑",0.627401415907117
"203","삼성생명","쌍용양회",0.654293153304388
"204","삼성생명","한국가스공사",0.62497195094287
"205","삼성에스디에스","삼성화재",0.601618286318043
"206","삼성전자","DB하이텍",0.663137824700848
"207","삼성전자","OCI",0.637084031222874
"208","삼성전자우","DB하이텍",0.662963592249239
"209","삼성전자우","OCI",0.604574506899786
"210","삼성전자우","POSCO",0.639367108039767
"211","삼성전자우","SK하이닉스",0.789546327653924
"212","삼성전자우","금호석유",0.618014052407835
"213","삼성전자우","동원시스템즈",0.672823978176162
"214","삼성전자우","현대제철",0.61767426577077
"215","삼성중공업","대웅",0.615121104755889
"216","삼성중공업","신세계인터내셔날",0.606513371927308
"217","삼성중공업","카카오",0.623949684375153
"218","삼성중공업","호텔신라",0.658731022650568
"219","삼성증권","GS",0.615659830771321
"220","삼성증권","JB금융지주",0.627694811102744
"221","삼성증권","NH투자증권",0.790700294444518
"222","삼성증권","고려아연",0.622155969241409
"223","삼성증권","우리금융지주",0.622622908370536
"224","삼성증권","한국금융지주",0.761708913725821
"225","삼성증권","현대글로비스",0.648715027539699
"226","삼성화재","DB손해보험",0.717053624633536
"227","삼성화재","GS건설",0.624313924180182
"228","삼성화재","기업은행",0.669615534606421
"229","삼성화재","삼성에스디에스",0.601618286318043
"230","삼성화재","우리금융지주",0.673251168871182
"231","삼성화재","한화생명",0.609954405464229
"232","삼성화재","현대해상",0.687220401400139
"233","신세계인터내셔날","삼성중공업",0.606513371927308
"234","신한지주","DGB금융지주",0.66089563484359
"235","신한지주","JB금융지주",0.759085091829911
"236","신한지주","KB금융",0.785317973252551
"237","신한지주","기업은행",0.739416455475145
"238","신한지주","미래에셋대우",0.624729496267133
"239","신한지주","우리금융지주",0.694088145798332
"240","신한지주","현대차우",0.670112649884357
"241","쌍용양회","강원랜드",0.659210599118695
"242","쌍용양회","기업은행",0.618155384673379
"243","쌍용양회","롯데정밀화학",0.6047958069433
"244","쌍용양회","삼성생명",0.654293153304388
"245","쌍용양회","효성",0.610769806943785
"246","아모레G","롯데쇼핑",0.604446502581487
"247","아모레G","아모레퍼시픽",0.741382056090027
"248","아모레G","아모레퍼시픽우",0.720869126493141
"249","아모레G","현대차",0.676240802710013
"250","아모레퍼시픽","아모레G",0.741382056090027
"251","아모레퍼시픽","아모레퍼시픽우",0.726305477076573
"252","아모레퍼시픽우","아모레G",0.720869126493141
"253","아모레퍼시픽우","아모레퍼시픽",0.726305477076573
"254","아이에스동서","대웅제약",0.600183540436146
"255","에스원","LG",0.708676748616295
"256","영원무역","LG전자",0.610710655520264
"257","오렌지라이프","DGB금융지주",0.735647872902699
"258","오렌지라이프","GS건설",0.640207041142563
"259","오렌지라이프","KB금융",0.764148342116285
"260","오렌지라이프","기업은행",0.782227558374817
"261","오렌지라이프","미래에셋대우",0.664557998542963
"262","오렌지라이프","우리금융지주",0.792623016860027
"263","오렌지라이프","현대글로비스",0.680996441231903
"264","우리금융지주","DGB금융지주",0.780679433346888
"265","우리금융지주","GS건설",0.727498777232172
"266","우리금융지주","JB금융지주",0.781217688263813
"267","우리금융지주","KT&G",0.628907721748315
"268","우리금융지주","NH투자증권",0.629479426816064
"269","우리금융지주","대림산업",0.638334201122116
"270","우리금융지주","미래에셋대우",0.632206689569658
"271","우리금융지주","삼성증권",0.622622908370536
"272","우리금융지주","삼성화재",0.673251168871182
"273","우리금융지주","신한지주",0.694088145798332
"274","우리금융지주","오렌지라이프",0.792623016860027
"275","우리금융지주","하나금융지주",0.698547025174257
"276","우리금융지주","현대글로비스",0.640199115392506
"277","우리금융지주","현대해상",0.625780706285473
"278","유한양행","현대건설",0.617530586918335
"279","일진머티리얼즈","동원시스템즈",0.625415882041287
"280","일진머티리얼즈","삼성SDI",0.688575811497644
"281","일진머티리얼즈","포스코케미칼",0.606916894208394
"282","일진머티리얼즈","후성",0.604908827002073
"283","종근당","삼성바이오로직스",0.613809054623347
"284","카카오","삼성중공업",0.623949684375153
"285","코리안리","한전기술",0.70489902979905
"286","코스맥스","한국콜마",0.695286066203036
"287","코오롱인더","대상",0.645489079229933
"288","쿠쿠홀딩스","녹십자",0.635694657954594
"289","쿠쿠홀딩스","한국콜마",0.639080584586262
"290","쿠쿠홀딩스","한샘",0.600663578198158
"291","쿠쿠홀딩스","현대미포조선",0.607651510484186
"292","쿠쿠홀딩스","현대제철",0.665797173564412
"293","팬오션","대우조선해양",0.60466809774992
"294","포스코인터내셔널","한국가스공사",0.6263046260624
"295","포스코케미칼","일진머티리얼즈",0.606916894208394
"296","포스코케미칼","현대제철",0.607614630582007
"297","포스코케미칼","호텔신라",0.653187899965636
"298","하나금융지주","DGB금융지주",0.704209993169126
"299","하나금융지주","JB금융지주",0.717493663820958
"300","하나금융지주","KB금융",0.753754578131574
"301","하나금융지주","POSCO",0.610532861256901
"302","하나금융지주","기업은행",0.749268413328663
"303","하나금융지주","미래에셋대우",0.611416745747945
"304","하나금융지주","우리금융지주",0.698547025174257
"305","하나금융지주","현대차우",0.67727587817578
"306","한국가스공사","GS",0.680807725393394
"307","한국가스공사","강원랜드",0.633781073439981
"308","한국가스공사","기업은행",0.607152825711536
"309","한국가스공사","미래에셋대우",0.616285009585031
"310","한국가스공사","삼성생명",0.62497195094287
"311","한국가스공사","포스코인터내셔널",0.6263046260624
"312","한국금융지주","NH투자증권",0.693783087701775
"313","한국금융지주","미래에셋대우",0.666856138597021
"314","한국금융지주","삼성증권",0.761708913725821
"315","한국콜마","더블유게임즈",0.642840822098826
"316","한국콜마","코스맥스",0.695286066203036
"317","한국콜마","쿠쿠홀딩스",0.639080584586262
"318","한국콜마","현대제철",0.616174293963368
"319","한샘","쿠쿠홀딩스",0.600663578198158
"320","한전KPS","현대모비스",0.623232186066197
"321","한전기술","코리안리",0.70489902979905
"322","한진칼","삼성바이오로직스",0.622048313019923
"323","한화","OCI",0.621760779675334
"324","한화","POSCO",0.714234206437556
"325","한화","SK하이닉스",0.621192926793061
"326","한화","강원랜드",0.721356764253779
"327","한화","금호석유",0.622844512451545
"328","한화","한화케미칼",0.630121381611503
"329","한화","현대제철",0.704565608414702
"330","한화생명","강원랜드",0.637300553014227
"331","한화생명","삼성화재",0.609954405464229
"332","한화생명","현대제철",0.670671656934078
"333","한화케미칼","OCI",0.644042975331685
"334","한화케미칼","대상",0.658673300391112
"335","한화케미칼","롯데케미칼",0.658140086027421
"336","한화케미칼","한화",0.630121381611503
"337","한화케미칼","현대제철",0.722558853448605
"338","현대건설","GS건설",0.621472504875098
"339","현대건설","LG전자",0.680086273151298
"340","현대건설","대우건설",0.729242926033482
"341","현대건설","유한양행",0.617530586918335
"342","현대그린푸드","현대홈쇼핑",0.620492597310742
"343","현대글로비스","삼성증권",0.648715027539699
"344","현대글로비스","오렌지라이프",0.680996441231903
"345","현대글로비스","우리금융지주",0.640199115392506
"346","현대로템","대한유화",0.653905224198272
"347","현대모비스","한전KPS",0.623232186066197
"348","현대모비스","현대차",0.625006382114254
"349","현대미포조선","쿠쿠홀딩스",0.607651510484186
"350","현대엘리베이","대한유화",0.604695611410916
"351","현대제철","OCI",0.795099115690512
"352","현대제철","POSCO",0.787439752671205
"353","현대제철","강원랜드",0.613594793178041
"354","현대제철","금호석유",0.754419258357883
"355","현대제철","두산인프라코어",0.673306864618158
"356","현대제철","롯데케미칼",0.735831061438618
"357","현대제철","삼성전자우",0.61767426577077
"358","현대제철","쿠쿠홀딩스",0.665797173564412
"359","현대제철","포스코케미칼",0.607614630582007
"360","현대제철","한국콜마",0.616174293963368
"361","현대제철","한화",0.704565608414702
"362","현대제철","한화생명",0.670671656934078
"363","현대제철","한화케미칼",0.722558853448605
"364","현대중공업지주","KT&G",0.622136148099794
"365","현대중공업지주","동서",0.651455072758912
"366","현대중공업지주","현대차2우B",0.692549012653241
"367","현대중공업지주","현대차우",0.672371525506444
"368","현대중공업지주","효성",0.681969549747391
"369","현대중공업지주","휴켐스",0.665456952551207
"370","현대차","GS",0.629338743101506
"371","현대차","아모레G",0.676240802710013
"372","현대차","현대모비스",0.625006382114254
"373","현대차2우B","현대중공업지주",0.692549012653241
"374","현대차우","KT&G",0.602070560093317
"375","현대차우","기업은행",0.694055815783949
"376","현대차우","신한지주",0.670112649884357
"377","현대차우","하나금융지주",0.67727587817578
"378","현대차우","현대중공업지주",0.672371525506444
"379","현대해상","기업은행",0.69610159774904
"380","현대해상","삼성화재",0.687220401400139
"381","현대해상","우리금융지주",0.625780706285473
"382","현대홈쇼핑","메리츠종금증권",0.68136562150776
"383","현대홈쇼핑","현대그린푸드",0.620492597310742
"384","호텔신라","더블유게임즈",0.624546986978002
"385","호텔신라","삼성중공업",0.658731022650568
"386","호텔신라","포스코케미칼",0.653187899965636
"387","효성","DGB금융지주",0.626063456805401
"388","효성","KT&G",0.63075676849605
"389","효성","동서",0.694037590594961
"390","효성","롯데칠성",0.632691458651274
"391","효성","쌍용양회",0.610769806943785
"392","효성","현대중공업지주",0.681969549747391
"393","효성","휴켐스",0.682739780976559
"394","후성","LG이노텍",0.621528770289624
"395","후성","금호석유",0.614568947809315
"396","후성","동원시스템즈",0.624535484729147
"397","후성","일진머티리얼즈",0.604908827002073
"398","휴켐스","동서",0.731155744772567
"399","휴켐스","현대중공업지주",0.665456952551207
"400","휴켐스","효성",0.682739780976559
