"","cat1","cat2","val"
"67","CJ","한미약품",-0.0563191831931134
"68","CJ","한솔케미칼",-0.12660122919934
"69","CJ","한온시스템",-0.0245656491576921
"70","CJ","현대상선",-0.0403638159254504
"71","CJ","현대해상",-0.101228235922878
"72","CJ CGV","DB하이텍",-0.013468314718368
"73","CJ CGV","LG디스플레이",-0.099802915847664
"74","CJ CGV","LG생활건강",-0.115822352092169
"75","CJ CGV","LG생활건강우",-0.140956763235576
"76","CJ CGV","LG유플러스",-0.100755055450732
"77","CJ CGV","LG화학우",-0.000720112517379876
"78","CJ CGV","넥센타이어",-0.107713523974197
"79","CJ CGV","농심",-0.00790227242575628
"80","CJ CGV","대덕전자",-0.0439467642465406
"81","CJ CGV","동서",-0.0861986757372181
"82","CJ CGV","두산중공업",-0.0830460758952522
"83","CJ CGV","롯데리츠",-0.0665504991148478
"84","CJ CGV","맥쿼리인프라",-0.182222252550976
"85","CJ CGV","메리츠종금증권",-0.0510174552430808
"86","CJ CGV","쌍용양회",-0.0395571075436612
"87","CJ CGV","애경산업",-0.107397362714039
"88","CJ CGV","오뚜기",-0.00127141750920285
"89","CJ CGV","태광산업",-0.0770753269171084
"90","CJ CGV","한국타이어앤테크놀로지",-0.0504710574830752
"91","CJ CGV","한온시스템",-0.105863288479051
"92","CJ CGV","한화생명",-0.0669793827447085
"93","CJ CGV","현대그린푸드",-0.0642322206955285
"94","CJ CGV","현대중공업지주",-0.117770429946098
"95","CJ CGV","현대차2우B",-0.160519020123612
"96","CJ CGV","현대차우",-0.116066665376857
"97","CJ CGV","휴켐스",-0.159270628734857
"98","CJ대한통운","DB손해보험",-0.197599499361531
"99","CJ대한통운","GKL",-0.0357186647166895
"100","CJ대한통운","GS",-0.0706700961546443
"101","CJ대한통운","GS리테일",-0.146400676873363
"102","CJ대한통운","KCC",-0.0318338495902594
"103","CJ대한통운","KT",-0.142659202268132
"104","CJ대한통운","LG유플러스",-0.126389878556023
"105","CJ대한통운","NH투자증권",-0.15416474741435
"106","CJ대한통운","POSCO",-0.080300876725441
"107","CJ대한통운","S-Oil",-0.00875699930550262
"108","CJ대한통운","SK이노베이션",-0.0659209381276651
"109","CJ대한통운","SPC삼립",-0.0415228384148413
"110","CJ대한통운","강원랜드",-0.131754589050429
"111","CJ대한통운","고려아연",-0.136661450663369
"112","CJ대한통운","넷마블",-0.0560993253151854
"113","CJ대한통운","동서",-0.173902864367146
"114","CJ대한통운","동원산업",-0.0450966480228365
"115","CJ대한통운","두산밥캣",-0.154733301038893
"116","CJ대한통운","락앤락",-0.0220341187596067
"117","CJ대한통운","롯데정밀화학",-0.137577585729016
"118","CJ대한통운","롯데칠성",-0.0766603917418078
"119","CJ대한통운","만도",-0.141376565315324
"120","CJ대한통운","메리츠종금증권",-0.162450159402189
"121","CJ대한통운","삼성생명",-0.0963463121855851
"122","CJ대한통운","삼성증권",-0.0675589298960909
"123","CJ대한통운","신한지주",-0.146694083850613
"124","CJ대한통운","쌍용양회",-0.0394074078245446
"125","CJ대한통운","아시아나항공",-0.0110345394891402
"126","CJ대한통운","애경산업",-0.0971526880819884
"127","CJ대한통운","에스원",-0.00188145674915727
"128","CJ대한통운","영풍",-0.00569142265977198
"129","CJ대한통운","오뚜기",-0.149031088578509
"130","CJ대한통운","오렌지라이프",-0.13292230307914
"131","CJ대한통운","오리온",-0.00126475552576608
"132","CJ대한통운","웅진코웨이",-0.0312830152174808
"133","CJ대한통운","제일기획",-0.0923131032827244
"134","CJ대한통운","코리안리",-0.0729996260966113
"135","CJ대한통운","쿠쿠홈시스",-0.14762771596506
"136","CJ대한통운","키움증권",-0.0238572431777335
"137","CJ대한통운","하나금융지주",-0.0562118718514991
"138","CJ대한통운","한국가스공사",-0.0742287453267928
"139","CJ대한통운","한국금융지주",-0.0043287569842657
"140","CJ대한통운","한국조선해양",-0.0224387488864021
"141","CJ대한통운","한국테크놀로지그룹",-0.055682467011816
"142","CJ대한통운","한온시스템",-0.129686548633557
"143","CJ대한통운","한전KPS",-0.00716255236444949
"144","CJ대한통운","한진칼",-0.0433491728353196
"145","CJ대한통운","한화",-0.0151900646000928
"146","CJ대한통운","현대홈쇼핑",-0.00733714242557447
"147","CJ제일제당","BNK금융지주",-0.0085492579641188
"148","CJ제일제당","DGB금융지주",-0.0518979063134787
"149","CJ제일제당","JB금융지주",-0.116829106747197
"150","CJ제일제당","KB금융",-0.100130957281961
"151","CJ제일제당","KT&G",-0.137282233005327
"152","CJ제일제당","LG생활건강",-0.110245307376712
"153","CJ제일제당","LG유플러스",-0.155462080131221
"154","CJ제일제당","NH투자증권",-0.0718357974473028
"155","CJ제일제당","SK",-0.102216671008733
"156","CJ제일제당","SK가스",-0.0475910400534478
"157","CJ제일제당","SK이노베이션",-0.084523529142278
"158","CJ제일제당","고려아연",-0.0347973720441749
"159","CJ제일제당","기업은행",-0.00374487074525988
"160","CJ제일제당","동서",-0.00982385776529784
"161","CJ제일제당","동원산업",-0.134453852323784
"162","CJ제일제당","두산밥캣",-0.0187688957597096
"163","CJ제일제당","롯데케미칼",-0.0196898279702415
"164","CJ제일제당","맥쿼리인프라",-0.0891248335523478
"165","CJ제일제당","부광약품",-0.138444667710387
"166","CJ제일제당","삼성증권",-0.0336550527818242
"167","CJ제일제당","신한지주",-0.172081590366138
"168","CJ제일제당","에스원",-0.0240345230434295
"169","CJ제일제당","오뚜기",-0.00392461729455012
"170","CJ제일제당","오렌지라이프",-0.0502509359677935
"171","CJ제일제당","우리금융지주",-0.0212555991137313
"172","CJ제일제당","지누스",-0.0524895694080692
"173","CJ제일제당","코리안리",-0.0226049227304866
"174","CJ제일제당","쿠쿠홈시스",-0.0590503119271746
"175","CJ제일제당","태영건설",-0.0855686379375927
"176","CJ제일제당","포스코인터내셔널",-0.191577897828728
"177","CJ제일제당","하나금융지주",-0.0457308472282816
"178","CJ제일제당","하이트진로",-0.141315294374028
"179","CJ제일제당","한샘",-0.00208445431691567
"180","CJ제일제당","한전KPS",-0.103310974872852
"181","CJ제일제당","현대그린푸드",-0.0300183117160076
"182","CJ제일제당","현대로템",-0.0289481832299295
"183","CJ제일제당","현대엘리베이",-0.0558522900359908
"184","CJ제일제당","현대해상",-0.0251648967126252
"185","CJ제일제당","화승엔터프라이즈",-0.033411904936461
"186","CJ제일제당","효성",-0.0967023832624867
"187","DB손해보험","CJ대한통운",-0.197599499361531
"188","DB손해보험","F&F",-0.0719794812141664
"189","DB손해보험","LG디스플레이",-0.050928953575162
"190","DB손해보험","LG이노텍",-0.0669152362052891
"191","DB손해보험","LG화학",-0.190399682696131
"192","DB손해보험","SK",-0.180031980314115
"193","DB손해보험","SKC",-0.0235326114532213
"194","DB손해보험","SK네트웍스",-0.115827510215698
"195","DB손해보험","금호타이어",-0.103933538365609
"196","DB손해보험","녹십자",-0.0733651585565005
"197","DB손해보험","대덕전자",-0.0281296768376026
"198","DB손해보험","대우조선해양",-0.162827588391547
"199","DB손해보험","더블유게임즈",-0.0239135724270006
"200","DB손해보험","동원산업",-0.0659378434683556
"201","DB손해보험","두산",-0.039286591493012
"202","DB손해보험","롯데리츠",-0.0652616845000172
"203","DB손해보험","롯데정밀화학",-0.149797821704997
"204","DB손해보험","삼성SDI",-0.1351332275719
"205","DB손해보험","삼성바이오로직스",-0.0397831446288258
"206","DB손해보험","삼성중공업",-0.063115464271802
"207","DB손해보험","신세계인터내셔날",-0.185813365074853
"208","DB손해보험","아시아나항공",-0.159576518255523
"209","DB손해보험","아이에스동서",-0.0608823260827317
"210","DB손해보험","엔씨소프트",-0.100031719303568
"211","DB손해보험","오리온",-0.0253416871420695
"212","DB손해보험","오리온홀딩스",-0.0630180663728347
"213","DB손해보험","일진머티리얼즈",-0.0504771010361815
"214","DB손해보험","카카오",-0.0957518206020939
"215","DB손해보험","팬오션",-0.112813912046602
"216","DB손해보험","하이트진로",-0.199912127887504
"217","DB손해보험","한국콜마",-0.000398188430211516
"218","DB손해보험","한국항공우주",-0.097710565071505
"219","DB손해보험","한온시스템",-0.0644277150384401
"220","DB손해보험","현대그린푸드",-0.135175044114976
"221","DB손해보험","현대홈쇼핑",-0.125373873961018
"222","DB손해보험","호텔신라",-0.0775688052924145
"223","DB하이텍","CJ CGV",-0.013468314718368
"224","DB하이텍","GKL",-0.0497408589485033
"225","DB하이텍","KT",-0.0165309867794379
"226","DB하이텍","KT&G",-0.0819107119547245
"227","DB하이텍","LS",-0.0330187086441774
"228","DB하이텍","NAVER",-0.0559569588384112
"229","DB하이텍","SK",-0.110035734385884
"230","DB하이텍","SK이노베이션",-0.0474416575873259
"231","DB하이텍","SK텔레콤",-0.0524624191300967
"232","DB하이텍","SPC삼립",-0.0406443252033231
"233","DB하이텍","강원랜드",-0.0537434057077784
"234","DB하이텍","금호타이어",-0.110893186888518
"235","DB하이텍","녹십자홀딩스",-0.168337739765897
"236","DB하이텍","대웅제약",-0.0973929862200259
"237","DB하이텍","동원F&B",-0.00344002097099381
"238","DB하이텍","두산",-0.020723700723513
"239","DB하이텍","두산중공업",-0.112120608318296
"240","DB하이텍","락앤락",-0.10093196599751
"241","DB하이텍","롯데리츠",-0.0935501381979469
"242","DB하이텍","롯데제과",-0.0711326266801156
"243","DB하이텍","메리츠금융지주",-0.175082078174978
"244","DB하이텍","메리츠종금증권",-0.14697520798123
"245","DB하이텍","메리츠화재",-0.169831945609448
"246","DB하이텍","부광약품",-0.0601182279700823
"247","DB하이텍","삼성물산",-0.0251139122250234
"248","DB하이텍","삼성바이오로직스",-0.0111936391978272
"249","DB하이텍","삼성엔지니어링",-0.113044520269257
"250","DB하이텍","신한지주",-0.0132317764686121
"251","DB하이텍","쌍용양회",-0.130725660956696
"252","DB하이텍","아시아나항공",-0.0973390095140923
"253","DB하이텍","아이에스동서",-0.108777776006935
"254","DB하이텍","오리온홀딩스",-0.019159316560371
"255","DB하이텍","우리금융지주",-0.00909457326043983
"256","DB하이텍","웅진코웨이",-0.137594637161684
"257","DB하이텍","유한양행",-0.0284389436199445
"258","DB하이텍","이노션",-0.12551105031539
"259","DB하이텍","종근당",-0.101080054911161
"260","DB하이텍","코리안리",-0.163071872358786
"261","DB하이텍","하나금융지주",-0.0418452745634895
"262","DB하이텍","한국금융지주",-0.0131985425163036
"263","DB하이텍","한국전력",-0.0668905255707988
"264","DB하이텍","한미사이언스",-0.0529109274765588
"265","DB하이텍","한미약품",-0.0842165503443927
"266","DB하이텍","한섬",-0.143815241839782
"267","DB하이텍","한전기술",-0.173407483686644
"268","DB하이텍","한진칼",-0.118285180236156
"269","DB하이텍","현대글로비스",-0.018947743529185
"270","DB하이텍","현대중공업지주",-0.08318098135739
"271","DB하이텍","현대차우",-0.0443291173021417
"272","DB하이텍","화승엔터프라이즈",-0.142308168061236
"273","DB하이텍","효성",-0.166277129049449
"274","DB하이텍","휴켐스",-0.0782861683107877
"275","DGB금융지주","BGF리테일",-0.0539957263383664
"276","DGB금융지주","CJ제일제당",-0.0518979063134787
"277","DGB금융지주","F&F",-0.0103656921067539
"278","DGB금융지주","LG디스플레이",-0.0711218941758122
"279","DGB금융지주","LG생활건강우",-0.0170298817625735
"280","DGB금융지주","LG화학",-0.152022922284005
"281","DGB금융지주","NHN",-0.0293179973478061
"282","DGB금융지주","SK",-0.141285864662233
"283","DGB금융지주","SK케미칼",-0.105338871924664
"284","DGB금융지주","금호타이어",-0.088910343918854
"285","DGB금융지주","넥센타이어",-0.125486554094431
"286","DGB금융지주","녹십자",-0.0466779686776398
"287","DGB금융지주","동아에스티",-0.113286784801539
"288","DGB금융지주","두산중공업",-0.0346656134764229
"289","DGB금융지주","롯데관광개발",-0.0494719309452897
"290","DGB금융지주","삼성물산",-0.0999155851844816
"291","DGB금융지주","삼성바이오로직스",-0.109098492597363
"292","DGB금융지주","삼성중공업",-0.142584746471732
"293","DGB금융지주","신세계",-0.00656938547388318
"294","DGB금융지주","신세계인터내셔날",-0.165125958910524
"295","DGB금융지주","아모레G",-0.120970269221652
"296","DGB금융지주","아모레퍼시픽",-0.0817738034803737
"297","DGB금융지주","아이에스동서",-0.143793380520972
"298","DGB금융지주","영진약품",-0.198044222068405
"299","DGB금융지주","이노션",-0.0284959629528291
"300","DGB금융지주","종근당",-0.00299827297955164
"301","DGB금융지주","지누스",-0.0310239886869028
"302","DGB금융지주","태영건설",-0.130002550342436
"303","DGB금융지주","팬오션",-0.107774170726197
"304","DGB금융지주","한국전력",-0.190003660108587
"305","DGB금융지주","한올바이오파마",-0.0302119251077038
"306","DGB금융지주","한진칼",-0.00628599078183494
"307","DGB금융지주","한화에어로스페이스",-0.000859443974225573
"308","DGB금융지주","현대그린푸드",-0.138983223510276
"309","DGB금융지주","현대로템",-0.0227490307715153
"310","DGB금융지주","현대상선",-0.0940606572356697
"311","DGB금융지주","현대엘리베이",-0.0816689085045961
"312","DGB금융지주","현대홈쇼핑",-0.0124469009298626
"313","DGB금융지주","호텔신라",-0.109829724587371
"314","DGB금융지주","휠라코리아",-0.0211474815430416
"315","F&F","BNK금융지주",-0.112594998140995
"316","F&F","DB손해보험",-0.0719794812141664
"317","F&F","DGB금융지주",-0.0103656921067539
"318","F&F","GS",-0.177360423899538
"319","F&F","KT",-0.0151636300163906
"320","F&F","KT&G",-0.13917806628381
"321","F&F","LG",-0.00396816480643899
"322","F&F","LG생활건강",-0.00605498198701921
"323","F&F","LG화학우",-0.0588966241386885
"324","F&F","LS",-0.00506548172943971
"325","F&F","LS산전",-0.0545459315068726
"326","F&F","NHN",-0.104831811935479
"327","F&F","POSCO",-0.0432305008198818
"328","F&F","S-Oil",-0.0507256378273916
"329","F&F","SK네트웍스",-0.140058662134499
"330","F&F","SK이노베이션",-0.13391997902977
"331","F&F","SK텔레콤",-0.139114000752739
"332","F&F","강원랜드",-0.035751486249573
"333","F&F","기아차",-0.0864998933359987
"334","F&F","넷마블",-0.145390052945396
"335","F&F","대웅제약",-0.00442214867082947
"336","F&F","대한유화",-0.0524405203851536
"337","F&F","동서",-0.028348282221969
"338","F&F","동원F&B",-0.0538805115400544
"339","F&F","롯데케미칼",-0.0693647063113869
"340","F&F","메리츠화재",-0.14202881865906
"341","F&F","부광약품",-0.0431705267321953
"342","F&F","삼성바이오로직스",-0.0628254879904892
"343","F&F","삼성중공업",-0.0194910189744311
"344","F&F","아모레퍼시픽",-0.0391223820954099
"345","F&F","오렌지라이프",-0.114477114848508
"346","F&F","우리금융지주",-0.0494638432799778
"347","F&F","제일기획",-0.0611889114358226
"348","F&F","종근당",-0.0443606793669234
"349","F&F","지누스",-0.0375939658745596
"350","F&F","키움증권",-0.102235619876224
"351","F&F","포스코인터내셔널",-0.0977591731084877
"352","F&F","하나금융지주",-0.0845290509170602
"353","F&F","한국전력",-0.171574972486783
"354","F&F","한샘",-0.0551052431417363
"355","F&F","한전KPS",-0.185996868675173
"356","F&F","한진칼",-0.114857869372663
"357","F&F","한화생명",-0.0335046261873222
"358","F&F","현대모비스",-0.0990126521884365
"359","F&F","현대위아",-0.178967916128522
"360","F&F","현대중공업지주",-0.100445290254838
"361","F&F","현대차",-0.177388809994427
"362","F&F","현대차2우B",-0.039818809671917
"363","F&F","현대차우",-0.171032558117266
"364","GKL","CJ대한통운",-0.0357186647166895
"365","GKL","DB하이텍",-0.0497408589485033
"366","GKL","GS리테일",-0.00163348509950304
"367","GKL","HDC현대산업개발",-0.103939092933072
"368","GKL","LG디스플레이",-0.0630136183960472
"369","GKL","LG생활건강",-0.018647489045341
"370","GKL","LG생활건강우",-0.11503232405152
"371","GKL","NHN",-0.0186027162843298
"372","GKL","다우기술",-0.0183259303991786
"373","GKL","롯데제과",-0.0286669914024714
"374","GKL","메리츠화재",-0.0881534021775713
"375","GKL","에스엘",-0.0273371623774783
"376","GKL","한국전력",-0.025074982640063
"377","GKL","한국조선해양",-0.0332413690954846
"378","GKL","한솔케미칼",-0.0611803459862321
"379","GKL","한진칼",-0.0778612331155408
"380","GKL","한화에어로스페이스",-0.00720732169035601
"381","GKL","현대상선",-0.05500475364157
"382","GS","CJ대한통운",-0.0706700961546443
"383","GS","F&F",-0.177360423899538
"384","GS","LG디스플레이",-0.186131164935548
"385","GS","NHN",-0.0499889131728948
"386","GS","금호타이어",-0.0909464929924509
"387","GS","넥센타이어",-0.00211199956213083
"388","GS","동원산업",-0.0171879467092931
"389","GS","롯데관광개발",-0.0934164110555124
"390","GS","롯데리츠",-0.0400682740278248
"391","GS","메리츠금융지주",-0.0530946398210647
"392","GS","삼성SDI",-0.0393094866275135
"393","GS","신세계",-0.000327264502542351
"394","GS","신세계인터내셔날",-0.105987887545014
"395","GS","아이에스동서",-0.116984681295453
"396","GS","영진약품",-0.0972884140575541
"397","GS","이마트",-0.0782273904112077
"398","GS","일진머티리얼즈",-0.0977362068274418
"399","GS","카카오",-0.00532409564738096
"400","GS","태영건설",-0.101005407692939
"401","GS","한올바이오파마",-0.198165999668
"402","GS","한진칼",-0.0234316694142152
"403","GS","한화에어로스페이스",-0.0428058548097088
"404","GS","현대그린푸드",-0.155580419963759
"405","GS","현대백화점",-0.0630929389998249
"406","GS","현대홈쇼핑",-0.0391777479631241
"407","GS","호텔신라",-0.186020065970209
"408","GS건설","LG디스플레이",-0.186543671948117
"409","GS건설","LG생활건강",-0.117539365085554
"410","GS건설","LG화학",-0.0343902272091036
"411","GS건설","SK",-0.100444613137793
"412","GS건설","SKC",-0.0512313831631558
"413","GS건설","금호타이어",-0.125626507611208
"414","GS건설","넥센타이어",-0.172492243906658
"415","GS건설","동아에스티",-0.0382369072531959
"416","GS건설","롯데관광개발",-0.0237191775576354
"417","GS건설","롯데리츠",-0.0339857098207202
"418","GS건설","삼성SDI",-0.0700182577793148
"419","GS건설","영진약품",-0.143815479776759
"420","GS건설","이마트",-0.106952334595604
"421","GS건설","일진머티리얼즈",-0.117047840842071
"422","GS건설","카카오",-0.0392822403250572
"423","GS건설","태영건설",-0.0952269361861039
"424","GS건설","하이트진로",-0.0457343492160688
"425","GS건설","한국전력",-0.164538781907387
"426","GS건설","한온시스템",-0.0691730907288928
"427","GS건설","현대그린푸드",-0.0906464332654743
"428","GS건설","현대상선",-0.0298921933407809
"429","GS건설","현대홈쇼핑",-0.0631995595228893
"430","GS리테일","CJ대한통운",-0.146400676873363
"431","GS리테일","GKL",-0.00163348509950304
"432","GS리테일","KCC",-0.06619959818263
"433","GS리테일","LG생활건강",-0.0433879542501555
"434","GS리테일","LG화학",-0.100770691905695
"435","GS리테일","LS",-0.0364562511688187
"436","GS리테일","LS산전",-0.0434982537820552
"437","GS리테일","NHN",-0.0123794895941077
"438","GS리테일","SK가스",-0.0379453018868708
"439","GS리테일","SK네트웍스",-0.10676781585449
"440","GS리테일","SK이노베이션",-0.00310385313043006
"441","GS리테일","금호타이어",-0.0349354670862152
"442","GS리테일","넥센타이어",-0.0773203158121948
"443","GS리테일","녹십자",-0.0129031737152408
"444","GS리테일","대한유화",-0.0187929875302683
"445","GS리테일","더존비즈온",-0.102400240237291
"446","GS리테일","동부제철",-0.0224895903883524
"447","GS리테일","동아에스티",-1.35946931299897e-05
"448","GS리테일","락앤락",-0.189598664047571
"449","GS리테일","롯데리츠",-0.059983167815117
"450","GS리테일","롯데제과",-0.164063927250736
"451","GS리테일","만도",-0.160274676744406
"452","GS리테일","맥쿼리인프라",-0.102146743212887
"453","GS리테일","메리츠금융지주",-0.045833046176976
"454","GS리테일","삼성SDI",-0.154370047981265
"455","GS리테일","삼성생명",-0.0402621128001999
"456","GS리테일","아모레G",-0.134241844130416
"457","GS리테일","아모레퍼시픽",-0.15372200100597
"458","GS리테일","아모레퍼시픽우",-0.140192005412335
"459","GS리테일","영원무역",-0.120136344610244
"460","GS리테일","영진약품",-0.0293295858982184
"461","GS리테일","영풍",-0.0896017735058111
"462","GS리테일","오리온",-0.0510006528982719
"463","GS리테일","유한양행",-0.0350437590482693
"464","GS리테일","일진머티리얼즈",-0.0750885401873893
"465","GS리테일","키움증권",-0.122950155351936
"466","GS리테일","태영건설",-0.0522946086286236
"467","GS리테일","팬오션",-0.115501477496889
"468","GS리테일","포스코인터내셔널",-0.0671755856333333
"469","GS리테일","한국타이어앤테크놀로지",-0.061310811789743
"470","GS리테일","한샘",-0.157273697814643
"471","GS리테일","한온시스템",-0.06201432462966
"472","GS리테일","한올바이오파마",-0.107273393856075
"473","GS리테일","한화시스템",-0.0504218485868899
"474","GS리테일","한화에어로스페이스",-0.135887122168769
"475","GS리테일","현대그린푸드",-0.100507310073428
"476","GS리테일","현대글로비스",-0.000507818315379976
"477","GS리테일","현대위아",-0.175490511618395
"478","GS리테일","현대홈쇼핑",-0.024848492056757
"479","GS리테일","화승엔터프라이즈",-0.158792730648467
"480","HDC현대산업개발","BNK금융지주",-0.0834962170666592
"481","HDC현대산업개발","GKL",-0.103939092933072
"482","HDC현대산업개발","LG",-0.0581114517927566
"483","HDC현대산업개발","LG디스플레이",-0.0520282155361507
"484","HDC현대산업개발","LG화학",-0.134732737621374
"485","HDC현대산업개발","LS",-0.173465038337272
"486","HDC현대산업개발","LS산전",-0.113544364581208
"487","HDC현대산업개발","SK",-0.0234299905286183
"488","HDC현대산업개발","SKC",-0.069563944290946
"489","HDC현대산업개발","SK네트웍스",-0.090395123558575
"490","HDC현대산업개발","SK이노베이션",-0.0540088075210005
"491","HDC현대산업개발","고려아연",-0.0418369452668332
"492","HDC현대산업개발","금호타이어",-0.118232336282714
"493","HDC현대산업개발","넥센타이어",-0.120986360316532
"494","HDC현대산업개발","녹십자",-0.129040161200253
"495","HDC현대산업개발","녹십자홀딩스",-0.12278082805715
"496","HDC현대산업개발","대우조선해양",-0.0558257290421739
"497","HDC현대산업개발","대한유화",-0.0294328879187922
"498","HDC현대산업개발","더존비즈온",-0.140461182627569
"499","HDC현대산업개발","동아에스티",-0.122832615819201
"500","HDC현대산업개발","롯데관광개발",-0.0635390600220206
"501","HDC현대산업개발","롯데쇼핑",-0.0346844218609268
"502","HDC현대산업개발","롯데제과",-0.00144155386175655
"503","HDC현대산업개발","롯데케미칼",-0.0201616775776257
"504","HDC현대산업개발","맥쿼리인프라",-0.0199433036137338
"505","HDC현대산업개발","메리츠금융지주",-0.198305413910003
"506","HDC현대산업개발","삼성물산",-0.0585876157617856
"507","HDC현대산업개발","삼성생명",-0.171320629304791
"508","HDC현대산업개발","삼성에스디에스",-0.0668612288678556
"509","HDC현대산업개발","삼성엔지니어링",-0.0861501557411908
"510","HDC현대산업개발","삼성전기",-0.0192778916422388
"511","HDC현대산업개발","삼성중공업",-0.0626931716428896
"512","HDC현대산업개발","삼성카드",-0.0163626117694713
"513","HDC현대산업개발","신세계인터내셔날",-0.0271841955546935
"514","HDC현대산업개발","아모레G",-0.0739850273868348
"515","HDC현대산업개발","아모레퍼시픽",-0.107247258786437
"516","HDC현대산업개발","아모레퍼시픽우",-0.0318607696343899
"517","HDC현대산업개발","에스원",-0.126347123600997
"518","HDC현대산업개발","지누스",-0.0717934014740693
"519","HDC현대산업개발","태영건설",-0.16142537690129
"520","HDC현대산업개발","포스코인터내셔널",-0.0750405907944416
"521","HDC현대산업개발","하이트진로",-0.189829058648183
"522","HDC현대산업개발","한샘",-0.0240170944314176
"523","HDC현대산업개발","한솔케미칼",-0.0301390839175291
"524","HDC현대산업개발","한진칼",-0.0129335127485413
"525","HDC현대산업개발","한화시스템",-0.0982734046827657
"526","HDC현대산업개발","현대로템",-0.112393031905142
"527","HDC현대산업개발","현대백화점",-0.0183589630835002
"528","HDC현대산업개발","현대엘리베이",-0.0750714040839483
"529","HDC현대산업개발","현대위아",-0.0443969983311635
"530","HDC현대산업개발","현대홈쇼핑",-0.127857404632661
"531","HDC현대산업개발","호텔신라",-0.0961195004772637
"532","HDC현대산업개발","효성",-0.0692016724763149
"533","HDC현대산업개발","휠라코리아",-0.0225226434158827
"534","JB금융지주","BGF리테일",-0.107679042264881
"535","JB금융지주","CJ제일제당",-0.116829106747197
"536","JB금융지주","LG디스플레이",-0.0472073149380523
"537","JB금융지주","LG생활건강",-0.142268041066829
"538","JB금융지주","LG이노텍",-0.0883688596636611
"539","JB금융지주","LG전자",-0.0413990015230675
"540","JB금융지주","LG화학",-0.151485761594223
"541","JB금융지주","NHN",-0.119198753495469
"542","JB금융지주","SK",-0.121311298842577
